=== Text Layout for density 100K(for panel).pdf ===

--- Page 1 ---
Text: '客户线上服务平台：' | Bbox: [56.7, 561.45, 165.07, 573.45] | Font: KaiTi,Bold | Size: 12.0 | Color: 0
Text: 'http://www.ctc-online.cn' | Bbox: [165.13, 561.06, 291.12, 574.35] | Font: TimesNewRomanPS-BoldMT | Size: 12.0 | Color: 0
Text: '业务接待电话：' | Bbox: [56.7, 592.65, 140.98, 604.65] | Font: KaiTi,Bold | Size: 12.0 | Color: 0
Text: '400-010-0010' | Bbox: [141.04, 592.26, 209.03, 605.55] | Font: TimesNewRomanPS-BoldMT | Size: 12.0 | Color: 0
Text: '、' | Bbox: [209.03, 592.65, 221.03, 604.65] | Font: KaiTi,Bold | Size: 12.0 | Color: 0
Text: '010-51167681' | Bbox: [221.08, 592.26, 291.07, 605.55] | Font: TimesNewRomanPS-BoldMT | Size: 12.0 | Color: 0
Text: '业务接待邮箱：' | Bbox: [56.7, 623.85, 140.98, 635.85] | Font: KaiTi,Bold | Size: 12.0 | Color: 0
Text: 'ywjd@ctc.ac.cn' | Bbox: [141.04, 623.46, 221.51, 636.75] | Font: TimesNewRomanPS-BoldMT | Size: 12.0 | Color: 0
Text: '真伪查询及投诉电话：' | Bbox: [56.7, 655.05, 177.12, 667.05] | Font: KaiTi,Bold | Size: 12.0 | Color: 0
Text: '400-010-0010' | Bbox: [177.18, 654.66, 245.17, 667.95] | Font: TimesNewRomanPS-BoldMT | Size: 12.0 | Color: 0
Text: '、' | Bbox: [245.17, 655.05, 257.17, 667.05] | Font: KaiTi,Bold | Size: 12.0 | Color: 0
Text: '010-51167679' | Bbox: [257.22, 654.66, 327.22, 667.95] | Font: TimesNewRomanPS-BoldMT | Size: 12.0 | Color: 0

--- Page 3 ---
Text: '中国国检测试控股集团股份有限公司' | Bbox: [135.12, 34.64, 488.42, 56.65] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '国家建筑材料测试中心' | Bbox: [201.39, 63.18, 422.16, 85.18] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '检' | Bbox: [251.15, 91.71, 273.15, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '测' | Bbox: [284.24, 91.71, 306.24, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '报' | Bbox: [317.33, 91.71, 339.33, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '告' | Bbox: [350.41, 91.71, 372.41, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '报告编号' | Bbox: [85.05, 118.99, 141.22, 132.99] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '：' | Bbox: [141.27, 118.99, 155.27, 132.99] | Font: SimSun,Bold | Size: 14.0 | Color: 0
Text: ' XJ2025B03A01822 ' | Bbox: [155.33, 118.54, 279.38, 134.04] | Font: TimesNewRomanPS-BoldMT | Size: 14.0 | Color: 0
Text: '批  准' | Bbox: [90.45, 737.24, 132.51, 751.24] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '：' | Bbox: [132.56, 737.24, 146.56, 751.24] | Font: SimSun,Bold | Size: 14.0 | Color: 0
Text: '审  核' | Bbox: [303.1, 737.24, 345.16, 751.24] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '：' | Bbox: [345.21, 737.24, 359.21, 751.24] | Font: SimSun,Bold | Size: 14.0 | Color: 0
Text: '编  制：' | Bbox: [444.85, 737.24, 500.96, 751.24] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '检测机构地址：北京市朝阳区管庄东里' | Bbox: [94.97, 779.24, 282.67, 790.24] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '1' | Bbox: [285.46, 778.89, 290.96, 791.06] | Font: TimesNewRomanPS-BoldMT | Size: 11.0 | Color: 0
Text: ' 号' | Bbox: [290.96, 779.24, 304.71, 790.24] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '电话' | Bbox: [337.76, 779.24, 359.8, 790.24] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '：' | Bbox: [359.85, 779.24, 370.85, 790.24] | Font: SimSun,Bold | Size: 11.0 | Color: 0
Text: '010-51167681     ' | Bbox: [370.89, 778.89, 448.8, 791.06] | Font: TimesNewRomanPS-BoldMT | Size: 11.0 | Color: 0
Text: '邮编' | Bbox: [462.55, 779.24, 484.6, 790.24] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '：' | Bbox: [484.64, 779.24, 495.64, 790.24] | Font: SimSun,Bold | Size: 11.0 | Color: 0
Text: '100024' | Bbox: [495.68, 778.89, 528.68, 791.06] | Font: TimesNewRomanPS-BoldMT | Size: 11.0 | Color: 0
Text: '样品名称' | Bbox: [96.31, 151.73, 152.48, 165.73] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '建筑幕墙用岩棉板' | Bbox: [168.5, 153.44, 264.5, 165.44] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '检测类别' | Bbox: [363.71, 151.73, 419.88, 165.73] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '型式检验' | Bbox: [460.38, 153.44, 508.38, 165.44] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '委托单位' | Bbox: [96.31, 179.08, 152.48, 193.08] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '泰石节能材料股份有限公司' | Bbox: [168.5, 180.79, 312.5, 192.79] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '样品来源' | Bbox: [363.71, 179.08, 419.88, 193.08] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '委托抽样' | Bbox: [460.38, 180.79, 508.38, 192.79] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '受检单位' | Bbox: [96.31, 210.6, 152.48, 224.6] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '泰石节能材料股份有限公司' | Bbox: [168.5, 212.32, 312.5, 224.32] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '商' | Bbox: [363.77, 210.6, 377.77, 224.6] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '标' | Bbox: [405.82, 210.6, 419.82, 224.6] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '岳儒' | Bbox: [472.38, 212.32, 496.38, 224.32] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '生产单位' | Bbox: [96.31, 242.13, 152.48, 256.13] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '泰石节能材料股份有限公司' | Bbox: [168.5, 243.84, 312.5, 255.84] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '样品状态' | Bbox: [363.71, 242.13, 419.88, 256.13] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '满足检测要求' | Bbox: [448.38, 243.84, 520.38, 255.84] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '抽样单位' | Bbox: [96.31, 272.05, 152.48, 286.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '中国国检测试控股集团股份有限公' | Bbox: [168.5, 265.77, 348.5, 277.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '司' | Bbox: [168.5, 281.77, 180.5, 293.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '型号规格' | Bbox: [363.71, 272.05, 419.88, 286.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '1200mm×600mm×' | Bbox: [437.94, 265.38, 530.81, 278.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '100mm-100kg/m³' | Bbox: [440.91, 281.38, 527.84, 294.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '生产日期' | Bbox: [96.31, 301.55, 152.48, 315.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '2025' | Bbox: [168.5, 302.88, 192.5, 316.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 年' | Bbox: [192.5, 303.27, 207.5, 315.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '05' | Bbox: [210.5, 302.88, 222.5, 316.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 月' | Bbox: [222.5, 303.27, 237.5, 315.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '31' | Bbox: [240.5, 302.88, 252.5, 316.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 日' | Bbox: [252.5, 303.27, 267.5, 315.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '抽样基数' | Bbox: [363.71, 301.55, 419.88, 315.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '1500m' | Bbox: [465.71, 302.88, 499.04, 316.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '2' | Bbox: [499.04, 302.81, 503.04, 311.67] | Font: TimesNewRomanPSMT | Size: 8.0 | Color: 0
Text: '抽样日期' | Bbox: [96.31, 328.05, 152.48, 342.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '2025' | Bbox: [168.5, 329.38, 192.5, 342.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 年' | Bbox: [192.5, 329.77, 207.5, 341.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '06' | Bbox: [210.5, 329.38, 222.5, 342.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 月' | Bbox: [222.5, 329.77, 237.5, 341.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '10' | Bbox: [240.5, 329.38, 252.5, 342.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 日' | Bbox: [252.5, 329.77, 267.5, 341.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '抽样数量' | Bbox: [363.71, 328.05, 419.88, 342.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '6' | Bbox: [473.88, 329.38, 479.88, 342.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 片' | Bbox: [479.88, 329.77, 494.88, 341.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '收样日期' | Bbox: [96.31, 354.55, 152.48, 368.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '2025' | Bbox: [168.5, 355.88, 192.5, 369.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 年' | Bbox: [192.5, 356.27, 207.5, 368.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '06' | Bbox: [210.5, 355.88, 222.5, 369.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 月' | Bbox: [222.5, 356.27, 237.5, 368.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '13' | Bbox: [240.5, 355.88, 252.5, 369.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 日' | Bbox: [252.5, 356.27, 267.5, 368.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '抽' | Bbox: [363.74, 354.55, 377.74, 368.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '样' | Bbox: [384.8, 354.55, 398.8, 368.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '人' | Bbox: [405.85, 354.55, 419.85, 368.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '何晓强、刘德钰' | Bbox: [442.38, 356.27, 526.38, 368.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '抽样方式' | Bbox: [96.31, 381.05, 152.48, 395.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '随机抽样' | Bbox: [168.5, 382.77, 216.5, 394.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '封' | Bbox: [363.74, 381.05, 377.74, 395.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '样' | Bbox: [384.8, 381.05, 398.8, 395.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '人' | Bbox: [405.85, 381.05, 419.85, 395.05] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '汤军安、毛伟' | Bbox: [448.38, 382.77, 520.38, 394.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '抽样地点' | Bbox: [96.31, 407.55, 152.48, 421.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '泰石节能材料股份有限公司仓库' | Bbox: [168.5, 409.27, 336.5, 421.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '封样状态' | Bbox: [363.71, 407.55, 419.88, 421.55] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '封签封样完好' | Bbox: [448.38, 409.27, 520.38, 421.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '检测依据' | Bbox: [96.31, 436.65, 152.48, 450.65] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '各检测项目检测依据详见数据页。' | Bbox: [168.5, 438.37, 348.5, 450.37] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '检测日期' | Bbox: [363.71, 436.65, 419.88, 450.65] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '2025' | Bbox: [434.88, 430.38, 458.88, 443.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 年' | Bbox: [458.88, 430.77, 473.88, 442.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '06' | Bbox: [476.88, 430.38, 488.88, 443.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 月' | Bbox: [488.88, 430.77, 503.88, 442.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '17' | Bbox: [506.88, 430.38, 518.88, 443.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 日' | Bbox: [518.88, 430.77, 533.88, 442.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '-07' | Bbox: [453.88, 446.38, 469.87, 459.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 月' | Bbox: [469.87, 446.77, 484.87, 458.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '30' | Bbox: [487.87, 446.38, 499.87, 459.67] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 日' | Bbox: [499.87, 446.77, 514.87, 458.77] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '判定依据' | Bbox: [96.31, 469.09, 152.48, 483.09] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: 'GB/T 19686-2015' | Bbox: [168.5, 462.08, 256.83, 475.37] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '《建筑用岩棉绝热制品》' | Bbox: [256.83, 462.47, 388.83, 474.47] | Font: KaiTi | Size: 12.0 | Color: 0
Text: 'GB 8624-2012' | Bbox: [168.5, 478.08, 240.16, 491.37] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '《建筑材料及制品燃烧性能分级》' | Bbox: [240.16, 478.47, 420.16, 490.47] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '检测项目' | Bbox: [96.31, 506.99, 152.48, 520.99] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '外观、纤维平均直径等共' | Bbox: [168.5, 508.37, 300.5, 520.37] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '13' | Bbox: [303.5, 507.99, 315.5, 521.27] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 项，详情见数据页。' | Bbox: [315.5, 508.37, 426.5, 520.37] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '*' | Bbox: [198.5, 537.88, 204.5, 551.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '经检测，抽检样品所检项目的检测结果符合' | Bbox: [204.5, 538.27, 427.77, 550.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: 'GB/T 19686-2015' | Bbox: [430.77, 537.88, 519.1, 551.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 中' | Bbox: [519.1, 538.27, 534.1, 550.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '幕墙用岩棉板的技术要求；燃烧性能检测结果符合' | Bbox: [168.5, 554.27, 432.44, 566.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: 'GB 8624-2012' | Bbox: [435.43, 553.88, 507.1, 567.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: ' 中平' | Bbox: [507.1, 554.27, 534.1, 566.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '板状建筑材料' | Bbox: [168.5, 570.27, 241.06, 582.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: 'A' | Bbox: [244.17, 569.88, 252.84, 583.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '（' | Bbox: [252.94, 570.27, 264.94, 582.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: 'A1' | Bbox: [265.06, 569.88, 279.73, 583.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '）级不燃材料（制品）的技术要求。检测结果见' | Bbox: [279.84, 570.27, 534.08, 582.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '数据页。' | Bbox: [168.5, 586.27, 216.5, 598.27] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '*' | Bbox: [216.5, 585.88, 222.5, 599.17] | Font: TimesNewRomanPSMT | Size: 12.0 | Color: 0
Text: '检测结论' | Bbox: [96.31, 589.87, 152.48, 603.87] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '签发日期：' | Bbox: [371.5, 619.85, 441.72, 633.85] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '（检测专用章）' | Bbox: [449.76, 637.78, 534.04, 649.78] | Font: KaiTi,Bold | Size: 12.0 | Color: 0
Text: '附注' | Bbox: [91.15, 659.0, 119.21, 673.0] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '：（此处空白）' | Bbox: [119.27, 660.72, 197.27, 672.72] | Font: KaiTi | Size: 12.0 | Color: 0
Text: '第 1 页 共 3 页' | Bbox: [445.07, 120.29, 542.57, 133.29] | Font: SimSun | Size: 13.0 | Color: 0

--- Page 4 ---
Text: '中国国检测试控股集团股份有限公司' | Bbox: [135.12, 34.64, 488.42, 56.65] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '国家建筑材料测试中心' | Bbox: [201.39, 63.18, 422.16, 85.18] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '检' | Bbox: [251.15, 91.71, 273.15, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '测' | Bbox: [284.24, 91.71, 306.24, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '报' | Bbox: [317.33, 91.71, 339.33, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '告' | Bbox: [350.41, 91.71, 372.41, 113.71] | Font: KaiTi,Bold | Size: 22.0 | Color: 0
Text: '报告编号' | Bbox: [85.05, 118.99, 141.22, 132.99] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '：' | Bbox: [141.27, 118.99, 155.27, 132.99] | Font: SimSun,Bold | Size: 14.0 | Color: 0
Text: 'XJ2025B03A01822' | Bbox: [155.33, 118.54, 268.88, 134.04] | Font: TimesNewRomanPS-BoldMT | Size: 14.0 | Color: 0
Text: '检测机构地址' | Bbox: [93.63, 777.64, 159.85, 788.64] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '：' | Bbox: [159.89, 777.64, 170.89, 788.64] | Font: SimSun,Bold | Size: 11.0 | Color: 0
Text: '北京市朝阳区管庄东里' | Bbox: [170.94, 777.64, 281.33, 788.64] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '1' | Bbox: [284.13, 777.64, 289.63, 788.64] | Font: SimSun,Bold | Size: 11.0 | Color: 0
Text: ' 号 ' | Bbox: [289.63, 777.64, 308.97, 788.64] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '电话' | Bbox: [336.47, 777.64, 358.51, 788.64] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '：010-51167681     ' | Bbox: [358.55, 777.64, 463.8, 788.64] | Font: SimSun,Bold | Size: 11.0 | Color: 0
Text: '邮编' | Bbox: [463.63, 777.64, 485.67, 788.64] | Font: KaiTi,Bold | Size: 11.0 | Color: 0
Text: '：100024' | Bbox: [485.71, 777.64, 529.98, 788.64] | Font: SimSun,Bold | Size: 11.0 | Color: 0
Text: '序' | Bbox: [90.43, 153.0, 104.43, 167.0] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '号' | Bbox: [90.43, 168.0, 104.43, 182.0] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '检测项目' | Bbox: [155.39, 160.5, 211.56, 174.5] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '标准要求' | Bbox: [272.34, 145.5, 328.51, 159.5] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
Text: '(' | Bbox: [262.98, 160.05, 267.64, 175.55] | Font: TimesNewRomanPS-BoldMT | Size: 14.0 | Color: 0
Text: '幕墙用岩棉' | Bbox: [267.64, 160.5, 337.86, 174.5] | Font: KaiTi,Bold | Size: 14.0 | Color: 0
